DATE,REGION,CODE,NB_POINTS_SOUTIRAGE,ENERGIE_SOUTIREE
2022-10-20,Bourgogne-Franche-Comté,27,82491756,16905435378.0
2022-10-20,Bretagne,53,104361968,20892590694.0
2022-10-20,Centre-Val de Loire,24,68957016,14647244831.0
2022-10-20,Grand-Est,44,146255292,31436825147.0
2022-10-20,Hauts-de-France,32,143002638,30367593220.0
2022-10-20,Normandie,28,95585778,20909397405.0
2022-10-20,Nouvelle Aquitaine,75,175119556,33932497249.0
2022-10-20,Occitanie,76,190181134,35035409726.0
2022-10-20,Pays de la Loire,52,110150836,22028122003.0
2022-10-20,Provence-Alpes-Côte d'Azur,93,169404576,33075252920.0
2022-10-20,Île-de-France,11,315138146,58469519412.0
2022-10-21,Auvergne-Rhône-Alpes,84,232964938,46049374577.0
2022-10-21,Bourgogne-Franche-Comté,27,82497436,17091931916.0
2022-10-21,Bretagne,53,104368040,21182307544.0
2022-10-21,Centre-Val de Loire,24,68961808,14847125839.0
2022-10-21,Grand-Est,44,146264230,31801680674.69
2022-10-21,Hauts-de-France,32,143009600,30712098573.0
2022-10-21,Normandie,28,95590482,21160400197.0
2022-10-21,Nouvelle Aquitaine,75,175132608,34339237558.0
2022-10-21,Occitanie,76,190197044,35405669926.0
2022-10-21,Pays de la Loire,52,110157436,22324033554.0
2022-10-21,Provence-Alpes-Côte d'Azur,93,169410886,33426899662.0
2022-10-21,Île-de-France,11,315165686,59201898077.0
2022-10-22,Auvergne-Rhône-Alpes,84,232959298,46140721913.0
2022-10-22,Bourgogne-Franche-Comté,27,82494650,17174466026.0
2022-10-22,Bretagne,53,104363732,21287974987.0
2022-10-22,Centre-Val de Loire,24,68957664,15012102152.0
2022-10-22,Grand-Est,44,146260102,31784741179.26
2022-10-22,Hauts-de-France,32,143001324,30981038302.0
2022-10-22,Normandie,28,95587462,21322210186.0
2022-10-22,Nouvelle Aquitaine,75,175125848,34557826428.0
2022-10-22,Occitanie,76,190182848,35564047327.0
2022-10-22,Pays de la Loire,52,110153566,22472636020.0
2022-10-22,Provence-Alpes-Côte d'Azur,93,169402416,33487823364.0
2022-10-22,Île-de-France,11,315163192,59105962584.0
2022-10-23,Auvergne-Rhône-Alpes,84,232952638,45627343603.0
2022-10-23,Bourgogne-Franche-Comté,27,82492312,17017994556.0
2022-10-23,Bretagne,53,104362534,21065730636.0
2022-10-23,Centre-Val de Loire,24,68955786,14940581626.0
2022-10-23,Grand-Est,44,146255656,31541663166.79
2022-10-23,Hauts-de-France,32,142997898,30809203660.0
2022-10-23,Normandie,28,95585130,21134181610.0
2022-10-23,Nouvelle Aquitaine,75,175123880,34293766843.0
2022-10-23,Occitanie,76,190177196,35252310263.0
2022-10-23,Pays de la Loire,52,110151860,22283724567.0
2022-10-23,Provence-Alpes-Côte d'Azur,93,169398834,33117333799.0
2022-10-23,Île-de-France,11,315163638,58352055307.0
2022-10-24,Auvergne-Rhône-Alpes,84,232985334,46069538269.0
2022-10-24,Bourgogne-Franche-Comté,27,82501064,17076610906.0
2022-10-24,Bretagne,53,104375560,21253529325.0
2022-10-24,Centre-Val de Loire,24,68963564,14979832870.0
2022-10-24,Grand-Est,44,146268970,31460860169.86
2022-10-24,Hauts-de-France,32,143014758,30819791103.0
2022-10-24,Normandie,28,95596310,21243140895.0
2022-10-24,Nouvelle Aquitaine,75,175151106,34451741504.0
2022-10-24,Occitanie,76,190208584,35421431341.0
2022-10-24,Pays de la Loire,52,110164796,22444921127.0
2022-10-24,Provence-Alpes-Côte d'Azur,93,169417276,33328422438.0
2022-10-24,Île-de-France,11,315204208,59202988354.0
2022-10-25,Auvergne-Rhône-Alpes,84,233003176,46649892452.0
2022-10-25,Bourgogne-Franche-Comté,27,82503764,17281198526.0
2022-10-25,Bretagne,53,104384568,21580158796.0
2022-10-25,Centre-Val de Loire,24,68968104,15183052362.0
2022-10-25,Grand-Est,44,146275102,31693000868.09
2022-10-25,Hauts-de-France,32,143025192,31150590564.0
2022-10-25,Normandie,28,95602894,21570152677.0
2022-10-25,Nouvelle Aquitaine,75,175164044,34884108343.0
2022-10-25,Occitanie,76,190222090,35846265235.0
2022-10-25,Pays de la Loire,52,110172812,22755545139.0
2022-10-25,Provence-Alpes-Côte d'Azur,93,169425056,33724132264.0
2022-10-25,Île-de-France,11,315221056,59803033781.0
2022-10-26,Auvergne-Rhône-Alpes,84,233030260,45953153523.0
2022-10-26,Bourgogne-Franche-Comté,27,82511160,16998247231.0
2022-10-26,Bretagne,53,104393112,21257473947.0
2022-10-26,Centre-Val de Loire,24,68973120,14940372530.0
2022-10-26,Grand-Est,44,146284254,31251215775.78
2022-10-26,Hauts-de-France,32,143033696,30652855476.0
2022-10-26,Normandie,28,95607382,21222265617.0
2022-10-26,Nouvelle Aquitaine,75,175173200,34321163255.0
2022-10-26,Occitanie,76,190232998,35262848601.0
2022-10-26,Pays de la Loire,52,110181818,22410522967.0
2022-10-26,Provence-Alpes-Côte d'Azur,93,169435976,33151001385.0
2022-10-26,Île-de-France,11,315245296,58976567420.0
2022-10-27,Auvergne-Rhône-Alpes,84,233049328,45909315888.0
2022-10-27,Bourgogne-Franche-Comté,27,82518764,16950367952.0
2022-10-27,Bretagne,53,104399748,21261509980.0
2022-10-27,Centre-Val de Loire,24,68974482,14958069462.0
2022-10-27,Grand-Est,44,146293474,31156813004.25
2022-10-27,Hauts-de-France,32,143039634,30590265945.0
2022-10-27,Normandie,28,95610620,21199199064.0
2022-10-27,Nouvelle Aquitaine,75,175183668,34298983203.0
2022-10-27,Occitanie,76,190248808,35191457339.0
2022-10-27,Pays de la Loire,52,110188402,22426041445.0
2022-10-27,Provence-Alpes-Côte d'Azur,93,169441188,33050491742.0
2022-10-27,Île-de-France,11,315262660,58910915495.0
2022-10-28,Auvergne-Rhône-Alpes,84,233079024,45724645715.0
2022-10-28,Bourgogne-Franche-Comté,27,82528498,16868038276.0
2022-10-28,Bretagne,53,104412528,21165325536.0
2022-10-28,Centre-Val de Loire,24,68980346,14892979470.0
2022-10-28,Grand-Est,44,146311818,30928147982.75
2022-10-28,Hauts-de-France,32,143057518,30446083291.0
2022-10-28,Normandie,28,95622486,21135179848.0
2022-10-28,Nouvelle Aquitaine,75,175203976,34135115831.0
2022-10-28,Occitanie,76,190270518,35002008588.0
2022-10-28,Pays de la Loire,52,110198974,22317231550.0
2022-10-28,Provence-Alpes-Côte d'Azur,93,169453960,32833803919.0
2022-10-28,Île-de-France,11,315297840,58707969694.0
2022-10-29,Auvergne-Rhône-Alpes,84,242773694,47120397901.0
2022-10-29,Bourgogne-Franche-Comté,27,85962418,17455710042.0
2022-10-29,Bretagne,53,108755076,21894435066.0
2022-10-29,Centre-Val de Loire,24,71850486,15484760868.0
2022-10-29,Grand-Est,44,152402908,32067311044.53
2022-10-29,Hauts-de-France,32,149010472,31566547924.0
2022-10-29,Normandie,28,99600516,21906908914.0
2022-10-29,Nouvelle Aquitaine,75,182491091,35379996892.0
2022-10-29,Occitanie,76,198189496,36227490148.0
2022-10-29,Pays de la Loire,52,114784460,23119457531.0
2022-10-29,Provence-Alpes-Côte d'Azur,93,176504688,33901821837.0
2022-10-29,Île-de-France,11,328421912,60070888182.0
2022-10-30,Auvergne-Rhône-Alpes,84,233004739,45012252467.0
2022-10-30,Bourgogne-Franche-Comté,27,82501369,16669027491.0
2022-10-30,Bretagne,53,104381435,20793587054.0
2022-10-30,Centre-Val de Loire,24,68951503,14808563361.0
2022-10-30,Grand-Est,44,146277271,30675199100.3
2022-10-30,Hauts-de-France,32,143017122,30227595951.0
2022-10-30,Normandie,28,95597688,20876134703.0
2022-10-30,Nouvelle Aquitaine,75,175152584,33785806926.0
2022-10-30,Occitanie,76,190214218,34579893088.0
2022-10-30,Pays de la Loire,52,110165078,22019943736.0
2022-10-30,Provence-Alpes-Côte d'Azur,93,169402172,32324121526.0
2022-10-30,Île-de-France,11,315207890,57600074905.0
2022-10-31,Auvergne-Rhône-Alpes,84,233072068,46818354547.0
2022-10-31,Bourgogne-Franche-Comté,27,82526226,17322740851.0
2022-10-31,Bretagne,53,104411796,21675554313.0
2022-10-31,Centre-Val de Loire,24,68980800,15384284024.0
2022-10-31,Grand-Est,44,146312242,31933163971.34
2022-10-31,Hauts-de-France,32,143062837,31313813979.0
2022-10-31,Normandie,28,95622962,21748376064.0
2022-10-31,Nouvelle Aquitaine,75,175198015,35146621090.0
2022-10-31,Occitanie,76,190271273,35981555599.0
2022-10-31,Pays de la Loire,52,110198700,22924713555.0
2022-10-31,Provence-Alpes-Côte d'Azur,93,169449268,33674483398.0
2022-10-31,Île-de-France,11,315294412,59809429387.0
2022-11-01,Auvergne-Rhône-Alpes,84,232996424,47582523383.0
2022-11-01,Bourgogne-Franche-Comté,27,82506936,17648669657.0
2022-11-01,Bretagne,53,104388680,22106165768.0
2022-11-01,Centre-Val de Loire,24,68961030,15782106804.0
2022-11-01,Grand-Est,44,146277832,32534633384.73
2022-11-01,Hauts-de-France,32,143022446,32019671872.0
2022-11-01,Normandie,28,95601058,22250426864.0
2022-11-01,Nouvelle Aquitaine,75,175145360,35857825443.0
2022-11-01,Occitanie,76,190212372,36647621134.0
2022-11-01,Pays de la Loire,52,110175020,23415783327.0
2022-11-01,Provence-Alpes-Côte d'Azur,93,169397566,34256019366.0
2022-11-01,Île-de-France,11,315161734,60630894180.0
2022-11-02,Auvergne-Rhône-Alpes,84,233007076,49949170540.0
2022-11-02,Bourgogne-Franche-Comté,27,82510778,18459962362.0
2022-11-02,Bretagne,53,104395604,23208120499.0
2022-11-02,Centre-Val de Loire,24,68963416,16471560507.0
2022-11-02,Grand-Est,44,146281138,33879877936.94
2022-11-02,Hauts-de-France,32,143025064,33294430145.0
2022-11-02,Normandie,28,95604172,23311932275.0
2022-11-02,Nouvelle Aquitaine,75,175147442,37528487598.0
2022-11-02,Occitanie,76,190221084,38342267829.0
2022-11-02,Pays de la Loire,52,110182938,24536490999.0
2022-11-02,Provence-Alpes-Côte d'Azur,93,169398896,35880545465.0
2022-11-02,Île-de-France,11,315168996,63650791550.0
2022-11-03,Auvergne-Rhône-Alpes,84,233020432,53332412607.0
2022-11-03,Bourgogne-Franche-Comté,27,82510568,19676501896.0
2022-11-03,Bretagne,53,104397476,24735808052.0
2022-11-03,Centre-Val de Loire,24,68964766,17660422739.0
2022-11-03,Grand-Est,44,146285738,36277141353.6
2022-11-03,Hauts-de-France,32,143027540,35427736856.0
2022-11-03,Normandie,28,95607558,24895204554.0
2022-11-03,Nouvelle Aquitaine,75,175153554,40122007251.0
2022-11-03,Occitanie,76,190225546,40924802827.0
2022-11-03,Pays de la Loire,52,110190000,26218240298.0
2022-11-03,Provence-Alpes-Côte d'Azur,93,169404564,38294582018.0
2022-11-03,Île-de-France,11,315199342,67694671517.0
2022-11-04,Auvergne-Rhône-Alpes,84,233045878,57694353080.0
2022-11-04,Bourgogne-Franche-Comté,27,82517306,21284800058.0
2022-11-04,Bretagne,53,104403473,26810913231.0
2022-11-04,Centre-Val de Loire,24,68973528,19257038182.0
2022-11-04,Grand-Est,44,146297067,38805734269.3
2022-11-04,Hauts-de-France,32,143037906,38258130606.0
2022-11-04,Normandie,28,95619720,27073949253.0
2022-11-04,Nouvelle Aquitaine,75,175165704,43590114817.0
2022-11-04,Occitanie,76,190245114,44402361159.0
2022-11-04,Pays de la Loire,52,110203164,28457119812.0
2022-11-04,Provence-Alpes-Côte d'Azur,93,169416136,41465156176.0
2022-11-04,Île-de-France,11,315242356,72703152187.0
2022-11-05,Auvergne-Rhône-Alpes,84,233037190,61056450688.0
2022-11-05,Bourgogne-Franche-Comté,27,82515532,22611616117.0
2022-11-05,Bretagne,53,104402272,28520277304.0
2022-11-05,Centre-Val de Loire,24,68972906,20686426914.0
2022-11-05,Grand-Est,44,146289222,41006321473.6
2022-11-05,Hauts-de-France,32,143036992,40790403417.0
2022-11-05,Normandie,28,95616776,28935745324.0
2022-11-05,Nouvelle Aquitaine,75,175156076,46545456066.0
2022-11-05,Occitanie,76,190232734,47310328582.0
2022-11-05,Pays de la Loire,52,110201060,30356766915.0
2022-11-05,Provence-Alpes-Côte d'Azur,93,169409060,44096785393.0
2022-11-05,Île-de-France,11,315241208,76323344345.0
2022-11-06,Auvergne-Rhône-Alpes,84,233030226,61617531571.0
2022-11-06,Bourgogne-Franche-Comté,27,82512144,22790224512.0
2022-11-06,Bretagne,53,104399866,28685553755.0
2022-11-06,Centre-Val de Loire,24,68971570,20989631714.0
2022-11-06,Grand-Est,44,146286680,42135577338.0
2022-11-06,Hauts-de-France,32,143032628,41286109283.0
2022-11-06,Normandie,28,95613028,29201456595.0
2022-11-06,Nouvelle Aquitaine,75,175151268,47127103460.0
2022-11-06,Occitanie,76,190225888,47879088662.0
2022-11-06,Pays de la Loire,52,110197608,30678147244.0
2022-11-06,Provence-Alpes-Côte d'Azur,93,169403656,44443427046.0
2022-11-06,Île-de-France,11,315239358,76952913178.0
2022-11-07,Auvergne-Rhône-Alpes,84,233061680,58386714111.0
2022-11-07,Bourgogne-Franche-Comté,27,82521032,21446195673.0
2022-11-07,Bretagne,53,104411292,27105888750.0
2022-11-07,Centre-Val de Loire,24,68977940,19627787249.0
2022-11-07,Grand-Est,44,146301310,39316833812.2
2022-11-07,Hauts-de-France,32,143051024,38696697338.0
2022-11-07,Normandie,28,95624158,27477617163.0
2022-11-07,Nouvelle Aquitaine,75,175169892,44288900837.0
2022-11-07,Occitanie,76,190247926,45125566205.0
2022-11-07,Pays de la Loire,52,110209352,28928833665.0
2022-11-07,Provence-Alpes-Côte d'Azur,93,169421076,41918676884.0
2022-11-07,Île-de-France,11,315268818,73443053761.0
2022-11-08,Auvergne-Rhône-Alpes,84,233066006,57405675089.0
2022-11-08,Bourgogne-Franche-Comté,27,82522598,21038423753.0
2022-11-08,Bretagne,53,104415168,26650601045.0
2022-11-08,Centre-Val de Loire,24,68979578,19238491185.0
2022-11-08,Grand-Est,44,146303852,38607711286.7
2022-11-08,Hauts-de-France,32,143057838,37956176485.0
2022-11-08,Normandie,28,95624458,26952128658.0
2022-11-08,Nouvelle Aquitaine,75,175173524,43429538993.0
2022-11-08,Occitanie,76,190253626,44264967896.0
2022-11-08,Pays de la Loire,52,110213256,28435239301.0
2022-11-08,Provence-Alpes-Côte d'Azur,93,169420046,41140866207.0
2022-11-08,Île-de-France,11,315271422,72544515601.0
2022-11-09,Auvergne-Rhône-Alpes,84,233099148,57580477284.0
2022-11-09,Bourgogne-Franche-Comté,27,82529290,21030102373.0
2022-11-09,Bretagne,53,104422336,26697516635.0
2022-11-09,Centre-Val de Loire,24,68981500,19314464245.0
2022-11-09,Grand-Est,44,146313224,38470215434.0
2022-11-09,Hauts-de-France,32,143071288,38042123814.0
2022-11-09,Normandie,28,95632892,26980014232.0
2022-11-09,Nouvelle Aquitaine,75,175188068,43559422066.0
2022-11-09,Occitanie,76,190272428,44364993821.0
2022-11-09,Pays de la Loire,52,110222986,28581861157.0
2022-11-09,Provence-Alpes-Côte d'Azur,93,169428844,41098800169.0
2022-11-09,Île-de-France,11,315297072,72973835421.0
2022-11-10,Auvergne-Rhône-Alpes,84,233130352,59910776769.0
2022-11-10,Bourgogne-Franche-Comté,27,82536080,21900125221.0
2022-11-10,Bretagne,53,104434818,27904802742.0
2022-11-10,Centre-Val de Loire,24,68986588,20258994438.0
2022-11-10,Grand-Est,44,146327665,39343980948.6
2022-11-10,Hauts-de-France,32,143085438,39565441100.0
2022-11-10,Normandie,28,95643684,28265260799.0
2022-11-10,Nouvelle Aquitaine,75,175206002,45565490321.0
2022-11-10,Occitanie,76,190293164,46304500921.0
2022-11-10,Pays de la Loire,52,110230798,29895377058.0
2022-11-10,Provence-Alpes-Côte d'Azur,93,169445892,42793079603.0
2022-11-10,Île-de-France,11,315339202,75613114597.0
2022-11-11,Auvergne-Rhône-Alpes,84,233130690,60254249774.0
2022-11-11,Bourgogne-Franche-Comté,27,82534516,22076010559.0
2022-11-11,Bretagne,53,104434164,28119161070.0
2022-11-11,Centre-Val de Loire,24,68987210,20583331766.0
2022-11-11,Grand-Est,44,146325216,40672468338.5
2022-11-11,Hauts-de-France,32,143084994,40083649118.0
2022-11-11,Normandie,28,95640024,28569612396.0
2022-11-11,Nouvelle Aquitaine,75,175201534,46104823002.0
2022-11-11,Occitanie,76,190289602,46770908303.0
2022-11-11,Pays de la Loire,52,110227342,30245459485.0
2022-11-11,Provence-Alpes-Côte d'Azur,93,169442166,43053727212.0
2022-11-11,Île-de-France,11,315342150,75783724428.0
2022-11-12,Auvergne-Rhône-Alpes,84,233130094,60154580748.0
2022-11-12,Bourgogne-Franche-Comté,27,82532434,21956747160.0
2022-11-12,Bretagne,53,104434956,28065792219.0
2022-11-12,Centre-Val de Loire,24,68986642,20547822654.0
2022-11-12,Grand-Est,44,146328524,40827908951.4
2022-11-12,Hauts-de-France,32,143084438,39919184954.0
2022-11-12,Normandie,28,95638370,28496052596.0
2022-11-12,Nouvelle Aquitaine,75,175199458,45997034280.0
2022-11-12,Occitanie,76,190286150,46617321334.0
2022-11-12,Pays de la Loire,52,110225098,30252453626.0
2022-11-12,Provence-Alpes-Côte d'Azur,93,169439142,42912477765.0
2022-11-12,Île-de-France,11,315341606,75680808236.0
2022-11-13,Auvergne-Rhône-Alpes,84,233133598,60936096868.0
2022-11-13,Bourgogne-Franche-Comté,27,82533616,22224745392.0
2022-11-13,Bretagne,53,104436081,28387731802.0
2022-11-13,Centre-Val de Loire,24,68985608,20916208020.0
2022-11-13,Grand-Est,44,146328856,41420363188.4
2022-11-13,Hauts-de-France,32,143088116,40549955765.0
2022-11-13,Normandie,28,95638944,28919875092.0
2022-11-13,Nouvelle Aquitaine,75,175204386,46751051198.0
2022-11-13,Occitanie,76,190291376,47401425698.0
2022-11-13,Pays de la Loire,52,110225802,30692183255.0
2022-11-13,Provence-Alpes-Côte d'Azur,93,169443288,43443675020.0
2022-11-13,Île-de-France,11,315352636,76717817222.0
2022-11-14,Auvergne-Rhône-Alpes,84,233165146,62591391380.0
2022-11-14,Bourgogne-Franche-Comté,27,82543064,22721913859.0
2022-11-14,Bretagne,53,104448924,29195511979.0
2022-11-14,Centre-Val de Loire,24,68994826,21342440729.0
2022-11-14,Grand-Est,44,146338950,41940840925.8
2022-11-14,Hauts-de-France,32,143102284,41339739176.0
2022-11-14,Normandie,28,95651260,29629084237.0
2022-11-14,Nouvelle Aquitaine,75,175224224,47893624801.0
2022-11-14,Occitanie,76,190315924,48564639054.0
2022-11-14,Pays de la Loire,52,110236906,31521894245.0
2022-11-14,Provence-Alpes-Côte d'Azur,93,169459618,44606402648.0
2022-11-14,Île-de-France,11,315384256,79028894936.0
2022-11-15,Auvergne-Rhône-Alpes,84,233181170,62314875471.0
2022-11-15,Bourgogne-Franche-Comté,27,82548748,22536440588.0
2022-11-15,Bretagne,53,104460622,29168082802.0
2022-11-15,Centre-Val de Loire,24,68999562,21247492613.0
2022-11-15,Grand-Est,44,146346964,40894258390.0
2022-11-15,Hauts-de-France,32,143113046,40997679533.0
2022-11-15,Normandie,28,95655224,29481675827.0
2022-11-15,Nouvelle Aquitaine,75,175239396,47675164855.0
2022-11-15,Occitanie,76,190330588,48299121146.0
2022-11-15,Pays de la Loire,52,110241812,31513874993.0
2022-11-15,Provence-Alpes-Côte d'Azur,93,169467244,44309075040.0
2022-11-15,Île-de-France,11,315411664,78916140191.0
2022-11-16,Auvergne-Rhône-Alpes,84,233189444,63010968852.0
2022-11-16,Bourgogne-Franche-Comté,27,82548280,22760749753.0
2022-11-16,Bretagne,53,104463000,29607663188.0
2022-11-16,Centre-Val de Loire,24,69001875,21543837658.0
2022-11-16,Grand-Est,44,146350800,40897562834.5
2022-11-16,Hauts-de-France,32,143117564,41424566332.0
2022-11-16,Normandie,28,95655630,29889024159.0
2022-11-16,Nouvelle Aquitaine,75,175241704,48276798084.0
2022-11-16,Occitanie,76,190336182,48927255568.0
2022-11-16,Pays de la Loire,52,110248144,31984832663.0
2022-11-16,Provence-Alpes-Côte d'Azur,93,169472496,44713982724.0
2022-11-16,Île-de-France,11,315425178,79957198699.0
2022-11-17,Auvergne-Rhône-Alpes,84,233202244,61916857586.0
2022-11-17,Bourgogne-Franche-Comté,27,82548464,22341105463.0
2022-11-17,Bretagne,53,104470295,29167859127.0
2022-11-17,Centre-Val de Loire,24,69007837,21177353987.0
2022-11-17,Grand-Est,44,146362330,40261820710.0
2022-11-17,Hauts-de-France,32,143125994,40618593858.0
2022-11-17,Normandie,28,95661176,29368947713.0
2022-11-17,Nouvelle Aquitaine,75,175250962,47455345460.0
2022-11-17,Occitanie,76,190348374,48085237754.0
2022-11-17,Pays de la Loire,52,110256908,31483490995.0
2022-11-17,Provence-Alpes-Côte d'Azur,93,169477684,43891781560.0
2022-11-17,Île-de-France,11,315450116,78480225575.0
2022-11-18,Auvergne-Rhône-Alpes,84,233232120,65807293068.0
2022-11-18,Bourgogne-Franche-Comté,27,82556838,23709785150.0
2022-11-18,Bretagne,53,104480251,31180051549.0
2022-11-18,Centre-Val de Loire,24,69015872,22680966376.0
2022-11-18,Grand-Est,44,146378417,42473380257.9
2022-11-18,Hauts-de-France,32,143142064,43113199105.0
2022-11-18,Normandie,28,95671144,31320532597.0
2022-11-18,Nouvelle Aquitaine,75,175264854,50691100544.0
2022-11-18,Occitanie,76,190371464,51266334308.0
2022-11-18,Pays de la Loire,52,110271924,33725675559.0
2022-11-18,Provence-Alpes-Côte d'Azur,93,169495470,46703066107.0
2022-11-18,Île-de-France,11,315493850,83130506302.0
2022-11-19,Auvergne-Rhône-Alpes,84,233231414,70975415266.0
2022-11-19,Bourgogne-Franche-Comté,27,82554652,25603915978.0
2022-11-19,Bretagne,53,104480144,33856893852.0
2022-11-19,Centre-Val de Loire,24,69014344,24801158169.0
